transaction_id,transaction_date,observed_through_date,transaction_amt,product_cd,card_type,card_category,days_to_report_or_censoring,reported_fraud,_true_is_fraud
3442666,2018-04-14,2018-04-17,117.0,W,mastercard,credit,3.0,0,0
3376245,2018-03-23,2018-04-17,58.95,W,visa,debit,25.0,0,0
3386094,2018-03-27,2018-04-17,34.0,W,visa,debit,21.0,0,0
3195619,2018-01-25,2018-04-17,171.0,W,visa,debit,82.0,0,0
3027099,2017-12-12,2018-04-17,49.0,W,mastercard,debit,126.0,0,0
3101929,2017-12-26,2018-04-17,159.96,W,visa,debit,112.0,0,0
3326744,2018-03-07,2018-04-17,108.95,W,visa,debit,41.0,0,0
3170152,2018-01-16,2018-04-17,80.512,C,mastercard,credit,91.0,0,0
3151464,2018-01-10,2018-04-17,53.97,W,visa,credit,97.0,0,0
3284813,2018-02-24,2018-04-17,105.0,W,visa,credit,52.0,0,0
3442722,2018-04-14,2018-04-17,49.0,W,visa,credit,3.0,0,0
3284304,2018-02-23,2018-04-17,59.0,W,visa,debit,53.0,0,0
3061440,2017-12-19,2018-04-17,67.95,W,visa,debit,119.0,0,0
3355619,2018-03-16,2018-04-17,305.0,W,visa,debit,32.0,0,0
3200029,2018-01-27,2018-04-17,27.984,C,mastercard,debit,80.0,0,0
2990731,2017-12-02,2018-04-17,94.376,C,mastercard,debit,136.0,0,0
3279210,2018-02-22,2018-04-17,226.0,W,visa,credit,54.0,0,0
3035319,2017-12-14,2018-04-17,78.95,W,visa,debit,124.0,0,0
3396456,2018-03-30,2018-04-17,117.0,W,visa,debit,18.0,0,0
3205817,2018-01-29,2018-04-17,50.0,S,visa,debit,78.0,0,0
3053079,2017-12-18,2018-04-17,68.95,W,mastercard,debit,120.0,0,0
3409406,2018-04-03,2018-04-17,13.956,C,visa,debit,14.0,0,0
3348408,2018-03-14,2018-04-17,109.0,W,visa,debit,34.0,0,0
3244337,2018-02-10,2018-04-17,78.95,W,mastercard,debit,66.0,0,0
3198443,2018-01-26,2018-04-17,8.104,C,visa,credit,81.0,0,0
3070096,2017-12-21,2018-04-17,153.679,C,visa,credit,117.0,0,0
3060890,2017-12-19,2018-04-17,100.0,R,visa,credit,119.0,0,0
3026619,2017-12-12,2018-04-17,30.95,W,visa,debit,126.0,0,0
3043454,2017-12-16,2018-04-17,25.0,H,visa,credit,122.0,0,0
3408779,2018-04-03,2018-04-17,59.0,W,mastercard,debit,14.0,0,0
3248081,2018-02-11,2018-04-17,146.0,W,visa,debit,65.0,0,0
3076317,2017-12-22,2018-04-17,100.0,R,mastercard,credit,116.0,0,0
3285081,2018-02-24,2018-04-17,107.95,W,visa,debit,52.0,0,0
3190246,2018-01-23,2018-04-17,20.95,W,visa,debit,84.0,0,0
3294639,2018-02-27,2018-04-17,57.95,W,visa,debit,49.0,0,0
3219372,2018-02-02,2018-04-17,21.0,W,mastercard,debit,74.0,0,0
3391171,2018-03-29,2018-04-17,67.067,C,visa,debit,19.0,0,1
3150040,2018-01-09,2018-04-17,49.0,W,mastercard,debit,98.0,0,0
3058272,2017-12-19,2018-04-17,57.95,W,mastercard,debit,119.0,0,0
3205179,2018-01-28,2018-04-17,130.5,W,visa,debit,79.0,0,0
3383237,2018-03-26,2018-04-17,119.95,W,visa,debit,22.0,0,0
3128396,2018-01-03,2018-04-17,39.0,H,american express,debit,104.0,0,0
3098232,2017-12-26,2018-04-17,50.0,H,visa,debit,112.0,0,0
3331508,2018-03-09,2018-04-17,26.222,C,visa,debit,39.0,0,0
3213695,2018-01-31,2018-04-17,146.0,W,visa,debit,76.0,0,0
3341490,2018-03-12,2018-04-17,15.0,W,mastercard,debit,36.0,0,0
3373915,2018-03-23,2018-04-17,694.95,W,mastercard,credit,25.0,0,0
3145911,2018-01-08,2018-04-17,300.0,R,american express,credit,99.0,0,0
3036642,2017-12-14,2018-04-17,59.0,W,visa,debit,124.0,0,0
3042647,2017-12-15,2018-04-17,59.0,W,mastercard,debit,123.0,0,0
3082885,2017-12-23,2018-04-17,50.0,R,visa,debit,115.0,0,0
3223472,2018-02-03,2018-04-17,295.0,W,visa,debit,73.0,0,0
3140766,2018-01-06,2018-04-17,29.0,W,visa,debit,101.0,0,0
3418536,2018-04-06,2018-04-17,24.531,C,visa,debit,11.0,0,0
3361675,2018-03-19,2018-04-17,550.0,W,discover,credit,29.0,0,0
3391430,2018-03-29,2018-04-17,39.0,W,visa,debit,19.0,0,0
3401818,2018-04-01,2018-04-17,29.0,W,mastercard,debit,16.0,0,0
3339167,2018-03-11,2018-04-17,154.97,W,mastercard,debit,37.0,0,0
3326683,2018-03-07,2018-04-17,994.95,W,visa,credit,41.0,0,0
3397569,2018-03-30,2018-04-17,27.189,C,visa,debit,18.0,0,0
3367398,2018-03-21,2018-04-17,79.95,W,visa,debit,27.0,0,0
3141714,2018-01-06,2018-04-17,762.95,W,mastercard,credit,101.0,0,0
3390265,2018-03-28,2018-04-17,108.95,W,visa,credit,20.0,0,0
3008813,2017-12-07,2018-04-17,40.0,S,visa,credit,131.0,0,0
3139812,2018-01-06,2018-04-17,216.95,W,visa,credit,101.0,0,0
3064312,2017-12-20,2018-04-17,138.113,C,mastercard,debit,118.0,0,0
3406886,2018-04-02,2018-04-17,8.217,C,visa,credit,15.0,0,1
3003616,2017-12-06,2018-04-17,59.0,W,visa,debit,132.0,0,0
3073282,2017-12-22,2018-04-17,97.0,W,visa,debit,116.0,0,0
3438881,2018-04-13,2018-04-17,42.95,W,mastercard,debit,4.0,0,0
3086429,2017-12-24,2018-04-17,107.95,W,mastercard,debit,114.0,0,0
3047401,2017-12-16,2018-04-17,200.0,R,mastercard,credit,122.0,0,0
3384133,2018-03-26,2018-04-17,82.95,W,visa,debit,22.0,0,0
3400002,2018-03-31,2018-04-17,77.0,W,visa,debit,17.0,0,0
3353851,2018-03-16,2018-04-17,57.95,W,visa,debit,32.0,0,0
3327751,2018-03-08,2018-04-17,35.95,W,mastercard,debit,40.0,0,0
3181289,2018-01-20,2018-04-17,15.741,C,mastercard,debit,87.0,0,0
2997142,2017-12-04,2018-04-17,159.95,W,mastercard,debit,134.0,0,0
3443187,2018-04-14,2018-04-17,35.95,W,visa,debit,3.0,0,0
3017683,2017-12-09,2018-04-17,213.0,W,visa,debit,129.0,0,0
3212393,2018-01-31,2018-04-17,562.95,W,visa,debit,76.0,0,0
3135260,2018-01-05,2018-04-17,108.5,W,visa,debit,102.0,0,0
3022763,2017-12-11,2018-04-17,50.0,H,mastercard,debit,127.0,0,0
3369145,2018-03-21,2018-04-17,1135.55,W,visa,credit,27.0,0,0
3289693,2018-02-25,2018-04-17,39.0,W,mastercard,debit,51.0,0,0
3319062,2018-03-05,2018-04-17,52.95,W,visa,debit,43.0,0,0
3320132,2018-03-05,2018-04-17,77.0,W,visa,debit,43.0,0,0
3389074,2018-03-28,2018-04-17,129.95,W,visa,debit,20.0,0,0
3399564,2018-03-31,2018-04-17,35.0,H,visa,debit,10.0,1,1
3253348,2018-02-13,2018-04-17,171.0,W,visa,credit,63.0,0,0
3369712,2018-03-21,2018-04-17,59.0,W,visa,credit,27.0,0,0
3294828,2018-02-27,2018-04-17,100.0,W,visa,debit,49.0,0,0
3317676,2018-03-04,2018-04-17,59.0,W,visa,debit,44.0,0,0
3199462,2018-01-27,2018-04-17,117.0,W,visa,debit,80.0,0,0
3021208,2017-12-10,2018-04-17,16.207,C,mastercard,debit,128.0,0,0
3292318,2018-02-26,2018-04-17,30.814,C,mastercard,debit,50.0,0,0
3086868,2017-12-24,2018-04-17,138.288,C,mastercard,debit,114.0,0,0
3441913,2018-04-14,2018-04-17,230.52,W,mastercard,credit,3.0,0,0
3077359,2017-12-22,2018-04-17,108.95,W,visa,debit,116.0,0,0
3023873,2017-12-11,2018-04-17,383.74,W,visa,credit,127.0,0,0
3303237,2018-03-02,2018-04-17,44.529,C,visa,credit,46.0,0,0
3026540,2017-12-12,2018-04-17,23.25,W,visa,debit,126.0,0,0
3366642,2018-03-20,2018-04-17,47.95,W,visa,credit,28.0,0,0
3332995,2018-03-09,2018-04-17,362.46,W,visa,credit,39.0,0,0
3161474,2018-01-13,2018-04-17,34.0,W,mastercard,debit,94.0,0,0
3364668,2018-03-20,2018-04-17,53.109,C,visa,debit,28.0,0,0
3285368,2018-02-24,2018-04-17,57.95,W,visa,debit,52.0,0,0
3409346,2018-04-03,2018-04-17,335.0,W,visa,debit,14.0,0,0
3057826,2017-12-19,2018-04-17,107.95,W,visa,debit,119.0,0,0
2991339,2017-12-02,2018-04-17,150.0,W,mastercard,debit,136.0,0,0
3247704,2018-02-11,2018-04-17,26.5,W,mastercard,debit,65.0,0,0
3324255,2018-03-06,2018-04-17,82.0,W,visa,debit,42.0,0,0
3412626,2018-04-04,2018-04-17,44.0,W,visa,debit,13.0,0,0
3023036,2017-12-11,2018-04-17,77.38,C,visa,credit,127.0,0,0
3408337,2018-04-03,2018-04-17,49.0,W,visa,debit,14.0,0,0
3366319,2018-03-20,2018-04-17,100.0,R,discover,credit,28.0,0,0
3076350,2017-12-22,2018-04-17,43.97,W,visa,debit,116.0,0,0
3370386,2018-03-22,2018-04-17,92.95,W,visa,debit,26.0,0,0
3289396,2018-02-25,2018-04-17,51.95,W,visa,debit,51.0,0,0
3064865,2017-12-20,2018-04-17,75.0,S,mastercard,credit,118.0,0,0
3008228,2017-12-07,2018-04-17,150.0,H,visa,credit,131.0,0,0
3177549,2018-01-19,2018-04-17,57.95,W,visa,debit,88.0,0,0
3057698,2017-12-19,2018-04-17,50.0,H,visa,credit,119.0,0,0
3254021,2018-02-13,2018-04-17,107.95,W,visa,debit,63.0,0,0
3370950,2018-03-22,2018-04-17,25.0,S,visa,debit,26.0,0,0
3445652,2018-04-15,2018-04-17,29.0,W,visa,debit,2.0,0,0
3101020,2017-12-26,2018-04-17,100.0,R,visa,credit,112.0,0,0
3272432,2018-02-20,2018-04-17,107.95,W,visa,debit,56.0,0,0
3394221,2018-03-29,2018-04-17,49.0,W,visa,debit,19.0,0,1
3444438,2018-04-15,2018-04-17,25.0,H,visa,credit,2.0,0,0
3385337,2018-03-27,2018-04-17,82.413,C,visa,credit,15.1,1,1
3361006,2018-03-18,2018-04-17,335.0,W,visa,debit,30.0,0,0
3240923,2018-02-09,2018-04-17,59.0,W,mastercard,debit,67.0,0,0
3108812,2017-12-28,2018-04-17,83.5,W,visa,debit,110.0,0,0
3000201,2017-12-05,2018-04-17,43.97,W,visa,debit,133.0,0,0
3217976,2018-02-02,2018-04-17,103.97,W,visa,debit,74.0,0,0
3263378,2018-02-16,2018-04-17,311.95,W,mastercard,debit,60.0,0,0
3334051,2018-03-09,2018-04-17,117.0,W,visa,debit,39.0,0,0
3108363,2017-12-28,2018-04-17,59.0,W,visa,debit,110.0,0,0
3131226,2018-01-04,2018-04-17,57.95,W,visa,debit,103.0,0,0
3395374,2018-03-30,2018-04-17,117.0,W,mastercard,credit,18.0,0,0
3189218,2018-01-23,2018-04-17,54.5,W,visa,debit,84.0,0,0
3260003,2018-02-15,2018-04-17,125.0,R,american express,credit,61.0,0,0
3097915,2017-12-26,2018-04-17,25.0,H,visa,credit,112.0,0,0
3126224,2018-01-02,2018-04-17,21.454,C,visa,debit,105.0,0,0
3363698,2018-03-19,2018-04-17,159.95,W,visa,credit,29.0,0,0
3328748,2018-03-08,2018-04-17,209.95,W,mastercard,debit,40.0,0,0
3135228,2018-01-05,2018-04-17,46.95,W,visa,debit,102.0,0,0
3223697,2018-02-03,2018-04-17,67.95,W,mastercard,debit,73.0,0,0
3344753,2018-03-13,2018-04-17,59.0,W,mastercard,credit,35.0,0,0
3330584,2018-03-08,2018-04-17,107.95,W,visa,debit,40.0,0,0
3387916,2018-03-27,2018-04-17,29.0,W,visa,debit,21.0,0,0
3206334,2018-01-29,2018-04-17,69.0,C,mastercard,credit,40.0,1,1
3396907,2018-03-30,2018-04-17,606.95,W,mastercard,credit,18.0,0,0
3257314,2018-02-14,2018-04-17,108.5,W,mastercard,debit,62.0,0,0
3227656,2018-02-04,2018-04-17,49.0,W,mastercard,debit,72.0,0,0
3195406,2018-01-25,2018-04-17,35.95,W,mastercard,credit,82.0,0,0
3226094,2018-02-04,2018-04-17,36.95,W,visa,debit,72.0,0,0
3154326,2018-01-11,2018-04-17,159.95,W,visa,debit,96.0,0,0
3004497,2017-12-06,2018-04-17,20.95,W,mastercard,debit,132.0,0,0
3005700,2017-12-06,2018-04-17,3.565,C,visa,debit,132.0,0,0
3333700,2018-03-09,2018-04-17,209.95,W,visa,credit,39.0,0,0
3380054,2018-03-25,2018-04-17,47.95,W,visa,debit,23.0,0,0
3090171,2017-12-24,2018-04-17,39.0,W,visa,debit,114.0,0,0
3430693,2018-04-10,2018-04-17,100.0,R,visa,debit,7.0,0,0
3372580,2018-03-22,2018-04-17,105.0,W,visa,debit,26.0,0,0
3368913,2018-03-21,2018-04-17,50.0,H,american express,credit,27.0,0,0
3322804,2018-03-06,2018-04-17,115.0,W,visa,debit,42.0,0,0
3345927,2018-03-13,2018-04-17,107.95,W,visa,credit,35.0,0,0
3265106,2018-02-17,2018-04-17,107.95,W,visa,debit,59.0,0,0
3349194,2018-03-14,2018-04-17,49.0,W,visa,debit,34.0,0,0
3101537,2017-12-26,2018-04-17,280.0,W,mastercard,credit,112.0,0,0
3237924,2018-02-08,2018-04-17,50.0,R,visa,debit,68.0,0,0
3193714,2018-01-24,2018-04-17,16.441,C,mastercard,debit,11.6,1,1
2997787,2017-12-04,2018-04-17,335.0,W,visa,debit,7.4,1,1
3267408,2018-02-17,2018-04-17,2524.13,W,mastercard,debit,59.0,0,0
3389591,2018-03-28,2018-04-17,226.0,W,visa,debit,20.0,0,0
3222667,2018-02-03,2018-04-17,59.0,W,mastercard,debit,73.0,0,0
3332795,2018-03-09,2018-04-17,117.0,W,mastercard,debit,39.0,0,0
3054800,2017-12-18,2018-04-17,113.0,W,mastercard,credit,120.0,0,0
3224442,2018-02-03,2018-04-17,72.95,W,visa,debit,73.0,0,0
3288252,2018-02-25,2018-04-17,150.0,R,mastercard,credit,51.0,0,0
3111852,2017-12-29,2018-04-17,30.0,H,visa,credit,109.0,0,0
2999072,2017-12-04,2018-04-17,50.0,S,american express,credit,134.0,0,0
2998792,2017-12-04,2018-04-17,29.0,W,visa,debit,134.0,0,0
3419169,2018-04-06,2018-04-17,25.95,W,visa,debit,11.0,0,0
3398210,2018-03-31,2018-04-17,36.614,C,mastercard,debit,17.0,0,0
3374895,2018-03-23,2018-04-17,26.95,W,mastercard,debit,25.0,0,0
3299880,2018-03-01,2018-04-17,884.0,W,discover,credit,16.4,1,1
3344748,2018-03-13,2018-04-17,100.0,H,visa,credit,23.5,1,1
3282039,2018-02-23,2018-04-17,159.95,W,mastercard,debit,53.0,0,0
3278598,2018-02-22,2018-04-17,57.95,W,mastercard,debit,54.0,0,0
3336886,2018-03-10,2018-04-17,59.0,W,visa,debit,38.0,0,0
3081660,2017-12-23,2018-04-17,49.5,W,visa,debit,115.0,0,0
3084618,2017-12-23,2018-04-17,35.0,S,visa,debit,115.0,0,0
3103005,2017-12-26,2018-04-17,150.0,R,visa,debit,112.0,0,0
3092958,2017-12-25,2018-04-17,50.0,R,mastercard,debit,113.0,0,0
3128145,2018-01-03,2018-04-17,25.0,S,visa,credit,104.0,0,0
3104465,2017-12-27,2018-04-17,59.0,W,mastercard,credit,111.0,0,0
3102569,2017-12-26,2018-04-17,49.0,W,visa,credit,112.0,0,0
3329710,2018-03-08,2018-04-17,117.0,W,visa,debit,40.0,0,0
3431116,2018-04-10,2018-04-17,68.5,W,mastercard,credit,7.0,0,0
3109988,2017-12-28,2018-04-17,117.0,W,visa,debit,110.0,0,0
3024974,2017-12-11,2018-04-17,39.0,W,visa,debit,127.0,0,0
3303315,2018-03-02,2018-04-17,67.067,C,visa,credit,46.0,0,1
3174806,2018-01-18,2018-04-17,226.0,W,mastercard,debit,89.0,0,0
3295327,2018-02-27,2018-04-17,12.809,C,visa,debit,49.0,0,0
3441329,2018-04-14,2018-04-17,117.0,W,mastercard,debit,3.0,0,0
3042334,2017-12-15,2018-04-17,25.0,H,visa,credit,123.0,0,0
3283273,2018-02-23,2018-04-17,107.95,W,visa,debit,53.0,0,0
3196574,2018-01-25,2018-04-17,87.0,W,visa,debit,82.0,0,1
3395639,2018-03-30,2018-04-17,250.0,R,visa,credit,18.0,0,0
3013133,2017-12-08,2018-04-17,57.95,W,visa,debit,130.0,0,0
3434518,2018-04-11,2018-04-17,117.0,W,mastercard,credit,6.0,0,0
3213327,2018-01-31,2018-04-17,48.0,W,mastercard,debit,76.0,0,0
3101225,2017-12-26,2018-04-17,39.0,W,visa,debit,112.0,0,0
3194566,2018-01-25,2018-04-17,49.0,W,visa,debit,82.0,0,0
3212592,2018-01-31,2018-04-17,59.0,W,visa,debit,76.0,0,0
3275090,2018-02-20,2018-04-17,188.0,W,mastercard,credit,56.0,0,0
3227252,2018-02-04,2018-04-17,57.95,W,visa,debit,72.0,0,0
3195252,2018-01-25,2018-04-17,927.73,W,discover,credit,82.0,0,0
3257908,2018-02-15,2018-04-17,100.0,H,mastercard,debit,61.0,0,0
3148789,2018-01-09,2018-04-17,542.0,W,visa,debit,98.0,0,0
3189616,2018-01-23,2018-04-17,141.0,W,visa,credit,84.0,0,0
3110810,2017-12-29,2018-04-17,311.95,W,visa,credit,109.0,0,0
3315502,2018-03-04,2018-04-17,226.0,W,mastercard,debit,44.0,0,0
3382078,2018-03-25,2018-04-17,226.0,W,mastercard,debit,23.0,0,0
3213500,2018-01-31,2018-04-17,166.99,W,mastercard,credit,76.0,0,0
3114849,2017-12-30,2018-04-17,117.0,W,visa,debit,108.0,0,0
3061403,2017-12-19,2018-04-17,612.95,W,visa,debit,119.0,0,0
3417985,2018-04-05,2018-04-17,445.0,W,mastercard,credit,12.0,0,0
3216648,2018-02-01,2018-04-17,138.0,W,visa,debit,75.0,0,0
3205443,2018-01-29,2018-04-17,77.95,W,visa,debit,78.0,0,0
3076619,2017-12-22,2018-04-17,77.0,W,visa,debit,116.0,0,0
3189705,2018-01-23,2018-04-17,171.0,W,mastercard,debit,84.0,0,0
3254733,2018-02-13,2018-04-17,186.0,W,visa,credit,63.0,0,0
3273083,2018-02-20,2018-04-17,117.0,W,visa,debit,56.0,0,0
3263622,2018-02-16,2018-04-17,300.0,R,american express,credit,60.0,0,0
3257257,2018-02-14,2018-04-17,87.0,W,mastercard,credit,62.0,0,0
3059798,2017-12-19,2018-04-17,300.0,R,visa,credit,119.0,0,0
3373609,2018-03-23,2018-04-17,34.742,C,mastercard,credit,25.0,0,0
3320405,2018-03-05,2018-04-17,77.0,W,mastercard,debit,43.0,0,0
3105491,2017-12-27,2018-04-17,134.673,C,visa,credit,111.0,0,0
3424645,2018-04-08,2018-04-17,24.99,W,mastercard,credit,9.0,0,0
3427544,2018-04-09,2018-04-17,29.0,W,discover,credit,8.0,0,0
3367528,2018-03-21,2018-04-17,335.0,W,visa,debit,27.0,0,0
3372599,2018-03-22,2018-04-17,34.5,W,visa,debit,26.0,0,0
3133392,2018-01-04,2018-04-17,26.41,C,visa,debit,23.3,1,1
3446288,2018-04-16,2018-04-17,106.95,W,visa,debit,1.0,0,0
3173838,2018-01-18,2018-04-17,72.99,W,mastercard,debit,89.0,0,0
3174950,2018-01-18,2018-04-17,77.77,W,visa,debit,89.0,0,0
3103013,2017-12-26,2018-04-17,36.95,W,mastercard,debit,112.0,0,0
3434670,2018-04-11,2018-04-17,107.95,W,visa,debit,6.0,0,0
3100986,2017-12-26,2018-04-17,150.0,R,american express,credit,112.0,0,0
3248028,2018-02-11,2018-04-17,58.95,W,visa,debit,65.0,0,0
3299912,2018-03-01,2018-04-17,117.0,W,mastercard,credit,47.0,0,0
3327051,2018-03-07,2018-04-17,318.95,W,discover,credit,41.0,0,0
3133527,2018-01-04,2018-04-17,445.0,W,mastercard,credit,103.0,0,0
3411954,2018-04-04,2018-04-17,49.0,W,visa,debit,13.0,0,0
3021061,2017-12-10,2018-04-17,50.0,H,visa,credit,128.0,0,0
3331249,2018-03-09,2018-04-17,35.95,W,visa,debit,39.0,0,0
3328243,2018-03-08,2018-04-17,24.531,C,mastercard,credit,40.0,0,0
3442483,2018-04-14,2018-04-17,554.0,W,mastercard,debit,3.0,0,0
3348600,2018-03-14,2018-04-17,20.95,W,visa,debit,34.0,0,0
3275672,2018-02-21,2018-04-17,57.95,W,visa,debit,55.0,0,0
3259521,2018-02-15,2018-04-17,45.0,H,visa,debit,61.0,0,0
3322696,2018-03-06,2018-04-17,107.95,W,mastercard,credit,42.0,0,0
3222719,2018-02-03,2018-04-17,161.0,W,visa,debit,73.0,0,0
3162009,2018-01-13,2018-04-17,67.95,W,visa,debit,94.0,0,0
3341251,2018-03-12,2018-04-17,32.929,C,visa,debit,36.0,0,0
3099938,2017-12-26,2018-04-17,100.0,H,visa,debit,112.0,0,0
3210719,2018-01-30,2018-04-17,226.0,W,mastercard,debit,77.0,0,0
3409302,2018-04-03,2018-04-17,25.95,W,mastercard,debit,14.0,0,0
3139100,2018-01-06,2018-04-17,117.0,W,visa,debit,101.0,0,0
3373025,2018-03-22,2018-04-17,117.0,W,mastercard,debit,26.0,0,0
3380380,2018-03-25,2018-04-17,66.945,C,mastercard,debit,23.0,0,0
3179100,2018-01-19,2018-04-17,59.0,W,mastercard,debit,88.0,0,0
3069500,2017-12-21,2018-04-17,100.0,R,visa,credit,117.0,0,0
3145026,2018-01-08,2018-04-17,80.0,W,visa,debit,99.0,0,0
3350345,2018-03-15,2018-04-17,97.95,W,visa,debit,33.0,0,0
3174029,2018-01-18,2018-04-17,39.0,W,visa,debit,89.0,0,0
3027471,2017-12-12,2018-04-17,100.0,H,mastercard,credit,126.0,0,0
3326911,2018-03-07,2018-04-17,13.534,C,mastercard,debit,41.0,0,0
3169772,2018-01-16,2018-04-17,500.0,R,visa,credit,91.0,0,0
3366122,2018-03-20,2018-04-17,77.0,W,visa,debit,28.0,0,0
3299325,2018-02-28,2018-04-17,50.0,H,american express,credit,48.0,0,0
3008053,2017-12-07,2018-04-17,16.313,C,mastercard,debit,131.0,0,0
3411308,2018-04-04,2018-04-17,117.0,W,mastercard,debit,13.0,0,0
3254087,2018-02-13,2018-04-17,280.0,W,visa,debit,63.0,0,0
3112073,2017-12-29,2018-04-17,492.01,W,visa,credit,109.0,0,0
3154698,2018-01-11,2018-04-17,222.0,W,visa,debit,96.0,0,0
3223399,2018-02-03,2018-04-17,50.0,W,visa,debit,73.0,0,0
3261172,2018-02-15,2018-04-17,117.0,W,mastercard,debit,61.0,0,0
3203681,2018-01-28,2018-04-17,117.0,W,visa,debit,79.0,0,0
3238859,2018-02-08,2018-04-17,47.95,W,visa,debit,68.0,0,0
3409521,2018-04-03,2018-04-17,82.0,W,mastercard,debit,14.0,0,0
3002061,2017-12-05,2018-04-17,60.0,W,mastercard,debit,133.0,0,0
3228026,2018-02-04,2018-04-17,36.5,W,visa,debit,72.0,0,0
3112822,2017-12-29,2018-04-17,32.356,C,visa,debit,109.0,0,0
3066936,2017-12-20,2018-04-17,10.086,C,mastercard,credit,118.0,0,0
3395734,2018-03-30,2018-04-17,171.0,W,visa,credit,18.0,0,0
3024385,2017-12-11,2018-04-17,15.0,H,mastercard,debit,127.0,0,0
3395399,2018-03-30,2018-04-17,67.95,W,mastercard,debit,18.0,0,0
3351509,2018-03-15,2018-04-17,35.95,W,visa,debit,33.0,0,0
3127509,2018-01-03,2018-04-17,82.95,W,visa,debit,104.0,0,0
3301392,2018-03-01,2018-04-17,117.0,W,,,47.0,0,0
3184407,2018-01-21,2018-04-17,47.95,W,visa,debit,86.0,0,0
3308201,2018-03-03,2018-04-17,59.0,W,visa,debit,45.0,0,0
3329293,2018-03-08,2018-04-17,49.0,W,mastercard,debit,40.0,0,0
3204612,2018-01-28,2018-04-17,225.0,R,visa,credit,79.0,0,0
3136309,2018-01-05,2018-04-17,123.829,C,visa,credit,102.0,0,0
3279268,2018-02-22,2018-04-17,714.95,W,visa,debit,54.0,0,0
2997073,2017-12-04,2018-04-17,250.0,R,visa,credit,134.0,0,0
3406569,2018-04-02,2018-04-17,57.95,W,visa,debit,15.0,0,0
3210975,2018-01-31,2018-04-17,57.95,W,mastercard,debit,76.0,0,0
3025072,2017-12-11,2018-04-17,100.0,H,american express,credit,127.0,0,0
3135896,2018-01-05,2018-04-17,47.95,W,mastercard,debit,102.0,0,0
3317412,2018-03-04,2018-04-17,333.0,W,visa,credit,44.0,0,0
3420159,2018-04-06,2018-04-17,117.0,W,mastercard,debit,11.0,0,0
3405402,2018-04-02,2018-04-17,14.747,C,visa,debit,15.0,0,0
3142857,2018-01-07,2018-04-17,58.95,W,visa,debit,100.0,0,0
3354227,2018-03-16,2018-04-17,1151.4,W,visa,credit,32.0,0,0
3035130,2017-12-14,2018-04-17,47.95,W,visa,credit,124.0,0,0
3389186,2018-03-28,2018-04-17,30.95,W,mastercard,debit,20.0,0,0
3283851,2018-02-23,2018-04-17,68.95,W,mastercard,debit,53.0,0,0
3309232,2018-03-03,2018-04-17,19.5,W,visa,debit,45.0,0,0
3024814,2017-12-11,2018-04-17,117.0,W,visa,debit,127.0,0,0
3184593,2018-01-21,2018-04-17,39.0,W,mastercard,debit,86.0,0,0
3068956,2017-12-21,2018-04-17,632.0,W,visa,credit,117.0,0,0
3265570,2018-02-17,2018-04-17,107.95,W,visa,debit,59.0,0,0
3080545,2017-12-23,2018-04-17,50.0,H,visa,debit,115.0,0,0
3105187,2017-12-27,2018-04-17,50.0,H,visa,credit,111.0,0,0
3334207,2018-03-09,2018-04-17,59.0,W,visa,debit,39.0,0,0
3438253,2018-04-13,2018-04-17,150.0,R,visa,debit,4.0,0,0
3349600,2018-03-15,2018-04-17,59.0,W,visa,debit,33.0,0,0
3391371,2018-03-29,2018-04-17,335.0,W,visa,debit,19.0,0,0
3233361,2018-02-06,2018-04-17,34.0,W,visa,debit,25.9,1,1
3258942,2018-02-15,2018-04-17,107.95,W,visa,debit,61.0,0,0
3376482,2018-03-23,2018-04-17,227.95,W,mastercard,debit,25.0,0,0
3429160,2018-04-09,2018-04-17,47.95,W,mastercard,debit,8.0,0,0
3449210,2018-04-17,2018-04-17,59.0,W,visa,debit,0.0,0,0
3334629,2018-03-10,2018-04-17,114.95,W,mastercard,debit,38.0,0,0
3275264,2018-02-20,2018-04-17,58.95,W,mastercard,debit,56.0,0,0
3304687,2018-03-02,2018-04-17,53.97,W,visa,debit,46.0,0,0
3445450,2018-04-15,2018-04-17,77.0,W,visa,debit,2.0,0,0
3238804,2018-02-08,2018-04-17,150.567,C,mastercard,debit,68.0,0,0
3317447,2018-03-04,2018-04-17,45.0,W,visa,debit,44.0,0,0
3338386,2018-03-11,2018-04-17,130.5,W,visa,debit,37.0,0,0
3229892,2018-02-05,2018-04-17,424.74,W,mastercard,debit,71.0,0,0
3002687,2017-12-05,2018-04-17,150.0,R,visa,credit,133.0,0,0
3292087,2018-02-26,2018-04-17,58.5,W,visa,debit,50.0,0,0
3062915,2017-12-20,2018-04-17,20.0,H,visa,debit,118.0,0,0
3383948,2018-03-26,2018-04-17,28.95,W,mastercard,credit,22.0,0,0
3236564,2018-02-07,2018-04-17,884.0,W,mastercard,credit,69.0,0,0
3354687,2018-03-16,2018-04-17,59.0,W,visa,debit,32.0,0,0
3434416,2018-04-11,2018-04-17,117.0,W,visa,debit,6.0,0,0
3324667,2018-03-07,2018-04-17,49.0,W,visa,debit,41.0,0,0
3249835,2018-02-12,2018-04-17,29.95,W,mastercard,debit,64.0,0,0
3063817,2017-12-20,2018-04-17,108.95,W,mastercard,debit,118.0,0,0
3162832,2018-01-14,2018-04-17,194.139,C,visa,debit,93.0,0,0
